Year,FacilityID,FacilityOwner,FacilityName,Type,SubType,SourceName,SourceType,Sub-Basin,8DigitHUC,County,TotalIntake(MG),month,monthlyWaterUse,Date,monthlyWaterUseMG,NewWaterType,NewSubType
2010,0230-0001,"Perdue Farms, Inc.",Lewiston,Industrial,Animal processing,8 Wells,Well,Roanoke River (14-1),3010107,Bertie,999.02,1,93,1/1/2010,93,Groundwater,Food
2010,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,73.397,1,5.146,1/1/2010,5.146,Surface Water,Textile Manufacturing
2010,0383-0002,Performance Fibers Inc.,Performance Fibers - Salisbury Facility,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,151.169,1,12.307,1/1/2010,12.307,Surface Water,Textile Manufacturing
2010,0285-0007,Pilgrim's Pride,Gold Kist,Industrial,Animal processing,Deep River,River,Deep River (02-2),3030003,Lee,363.71,1,24.57,1/1/2010,24.57,Surface Water,Food
2010,0248-0001,Siemens Westinghouse Power Corporation,Charlotte Turbine Generator Service Center,Industrial,Metal/Plastic/Fiberglass manufacturing,Lake Wylie,Lake,Catawba River (03-1),3050101,Mecklenburg,2365.2,1,200.88,1/1/2010,200.88,Surface Water,Metal/Plastic/Fiberglass
2010,0429-0003,Smithfield Foods,Clinton Plant,Industrial,Animal processing,Smithfield Clinton Wells 1 and 2,Well,South River (02-4),3030006,Sampson,400.751,1,37.975,1/1/2010,37.975,Groundwater,Food
2010,0429-0002,Smithfield Foods,Smithfield Packing - Tar Heel Division,Industrial,Animal processing,9 Wells,Well,Lumber River (09-1),3040203,Bladen,593.491,1,48.081,1/1/2010,48.081,Groundwater,Food
2010,0338-0001,Teledyne Allvac,Monroe Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Lower Pond,Pond,Rocky River (18-4),3040105,Union,730,1,62,1/1/2010,62,Surface Water,Metal/Plastic/Fiberglass
2010,0705-0001,"True Textiles, Inc.","True Elkin, Inc.",Industrial,Textile manufacturing,Big Elkin Creek and Yadkin River,Stream and River,Yadkin River (18-1),3040101,Surry,38.378,1,4.767,1/1/2010,4.767,Surface Water,Textile Manufacturing
2010,0426-0001,"Tyson Foods, Inc",River Valley Animal Foods,Industrial,Animal processing,6 Wells,Well,South Yadkin River (18-2),3040102,Iredell,49.765,1,1.86,1/1/2010,1.86,Groundwater,Food
2010,0713-0001,"Valley Proteins, Inc.","Carolina By- Products, Gastonia Division",Industrial,Animal processing,Crowders Creek and Well,Stream and Well,Catawba River (03-1),3050101,Gaston,94.2,1,8.1,1/1/2010,8.1,Surface Water,Food
2010,0601-0001,"Zink Imaging, Inc.","Zink Imaging, Inc.",Industrial,Chemical/Pharmaceutical manufacturing/processing,2 Wells,Well,Haw River (02-1),3030002,Guilford,31.164,1,1.829,1/1/2010,1.829,Groundwater,Chemical
2011,0292-0001,"Alamac American Knits, LLC",Alamac American Knits,Industrial,Textile manufacturing,"Wells 1,2,4 and 5",Well,Lumber River (09-1),3040203,Robeson,113.9,1,10.85,1/1/2011,10.85,Groundwater,Textile Manufacturing
2011,0423-0001,Allen Canning Company,Allen Canning Company #7,Industrial,Aquaculture,East and West wells,Well,South River (02-4),3030006,Sampson,79.58,1,8.8,1/1/2011,8.8,Groundwater,Animal Production and Aquaculture
2011,0004-0001,"American & Efird, Inc.",Plant 15,Industrial,Textile manufacturing,Catawba River,River,Catawba River (03-1),3050101,Gaston,220.199,1,16.401,1/1/2011,16.401,Surface Water,Textile Manufacturing
2011,0385-0001,Arauco Panels USA LLC,Moncure Division,Industrial,Wood/Paper products,Haw River,River,Haw River (02-1),3030002,Chatham,21.951,1,1.147,1/1/2011,1.147,Surface Water,Wood & Paper Products
2011,0009-0001,Archer Daniels Midland Company,Southport Plant 789,Industrial,Chemical/Pharmaceutical manufacturing/processing,Construction well,Well,Cape Fear River (02-3),3030005,Brunswick,6.844,1,0,1/1/2011,0,Groundwater,Chemical
2011,0249-0001,Baxter Healthcare Corporation,Baxter North Cove Facility,Industrial,Chemical/Pharmaceutical manufacturing/processing,"Wells 1,3,5 and 9",Well,Catawba River (03-1),3050101,McDowell,444.742,1,37.975,1/1/2011,37.975,Groundwater,Chemical
2011,0350-0001,"Blue Ridge Paper Products, Inc.",Canton Mill,Industrial,Wood/Paper products,Pigeon River,River,Pigeon River (05-3),6010106,Haywood,11507.626,1,941.346,1/1/2011,941.346,Surface Water,Wood & Paper Products
2011,0786-0001,Blue Ridge Tissue Corp,Blue Ridge Tissue Corp - Patterson Mill,Industrial,Wood/Paper products,In-take Pump and Fire Pump,River,Yadkin River (18-1),3040101,Caldwell,73.558,1,7.843,1/1/2011,7.843,Surface Water,Wood & Paper Products
2011,0095-0001,"Cascades Holdings US, Inc.",West Point Home Filter/Waste Treatment,Industrial,Textile manufacturing,"Pumps 1,2 and 3",River,Lumber River (09-1),3040203,Scotland,217.225,1,20.615,1/1/2011,20.615,Surface Water,Textile Manufacturing
2011,0353-0001,Clariant Corporation,Mt. Holly Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,"21 Deep Wells, 115 Shallow Wells, and Catawba River",River and Well,Catawba River (03-1),3050101,Mecklenburg,44.482,1,4.301,1/1/2011,4.301,Mix,Chemical
2011,0045-0001,Coats American,Sevier Finishing Plant,Industrial,Textile manufacturing,Armstrong Creek,Stream,Catawba River (03-1),3050101,McDowell,364,1,31,1/1/2011,31,Surface Water,Textile Manufacturing
2011,0382-0001,"Copland Industries, Inc","Copland Industries, Inc",Industrial,Textile manufacturing,Stoney Creek,Reservoir,Haw River (02-1),3030002,Alamance,17.52,1,1.6,1/1/2011,1.6,Surface Water,Textile Manufacturing
2011,0779-0001,Corning Incorporated,Corning - Wilmington Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"Wells 1,2,3,4 and 5",Well,Cape Fear River (02-3),3030007,New Hanover,111.14,1,7.75,1/1/2011,7.75,Groundwater,Metal/Plastic/Fiberglass
2011,0434-0001,"Dak Monomers, LLC",DAK Americas - Cape Fear Site,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Brunswick,1795.8,1,152.52,1/1/2011,152.52,Surface Water,Chemical
2011,0055-0001,"Delta Apparel, Inc.","Delta Apparel, Inc.",Industrial,Textile manufacturing,Catawba River,River,South Fork Catawba River (03-2),3030004,Catawba,348.22,1,29.109,1/1/2011,29.109,Surface Water,Textile Manufacturing
2011,0059-0003,Dupont,Dupont Company - Fayetteville,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River and DERC Clubhouse,River and Well,Cape Fear River (02-3),3030005,Bladen,3914.838,1,238.018,1/1/2011,238.018,Mix,Chemical
2011,0141-0001,Elementis Chromium L.P.,Elementis Chromium Castle Hayne Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"PW-7,8,9 and Intake Canal",River and Well,Northeast Cape Fear River (02-5),3030007,New Hanover,440.124,1,37.293,1/1/2011,37.293,Mix,Metal/Plastic/Fiberglass
2011,0818-0001,Elkay Manufacturing,Elkay Plumbing Products Company,Industrial,Metal/Plastic/Fiberglass manufacturing,"Pumps 1,2,3 and 4",Well,Lumber River (09-1),3040203,Robeson,2.86,1,0.231,1/1/2011,0.231,Groundwater,Metal/Plastic/Fiberglass
2011,0807-0001,Gavilon Fertizer,Gavilon Fertilizer - Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,Northeast Cape Fear River,River,Cape Fear River (02-3),3030007,New Hanover,8.64,1,0,1/1/2011,0,Surface Water,Chemical
2011,0296-0001,General Electric Company,GE Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,19 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,152.227,1,12.431,1/1/2011,12.431,Groundwater,Chemical
2011,0066-0001,International Paper,Riegelwood Mill,Industrial,Wood/Paper products,Lower Cape Fear River,River,Cape Fear River (02-3),3030005,Columbus,12347.91,1,1025.79,1/1/2011,1025.79,Surface Water,Wood & Paper Products
2011,0358-0002,Invista Sarl,"Invista, Sarl",Industrial,Textile manufacturing,5 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,359.987,1,35.96,1/1/2011,35.96,Groundwater,Textile Manufacturing
2011,0670-0001,Jackson Paper Manufacturing Company,Jackson Paper Manufacturing Company,Industrial,Wood/Paper products,Scotts Creek,Stream,Tuskasegee River (07-2),6010203,Jackson,44.065,1,3.5,1/1/2011,3.5,Surface Water,Wood & Paper Products
2011,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,6309.65,1,436.79,1/1/2011,436.79,Surface Water,Wood & Paper Products
2011,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River,River,Yadkin River (18-1),3040101,Wilkes,742.706,1,71.61,1/1/2011,71.61,Surface Water,Wood & Paper Products
2011,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,Fire Pump and 9 Wells,Well and Pond,Chowan River (04-1),3010203,Hertford,336.258,1,25.42,1/1/2011,25.42,Surface Water,Metal/Plastic/Fiberglass
2011,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,26 Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,29.009,1,2.511,1/1/2011,2.511,Groundwater,Chemical
2011,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,3 Wells,Well,Chowan River (04-1),3010203,Hertford,389.381,1,52.793,1/1/2011,52.793,Groundwater,Food
2011,0230-0001,"Perdue Farms, Inc.",Lewiston,Industrial,Animal processing,8 Wells,Well,Roanoke River (14-1),3010107,Bertie,854.09,1,62,1/1/2011,62,Groundwater,Food
2011,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,70.472,1,5.425,1/1/2011,5.425,Surface Water,Textile Manufacturing
2011,0383-0002,Performance Fibers Inc.,Performance Fibers - Salisbury Facility,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,163.504,1,10.726,1/1/2011,10.726,Surface Water,Textile Manufacturing
2011,0285-0007,Pilgrim's Pride,Pilgrim's Pride Water Treatment Plant,Industrial,Animal processing,Deep River,River,Deep River (02-2),3030003,Lee,261.254,1,22.372,1/1/2011,22.372,Surface Water,Food
2011,0248-0001,Siemens Westinghouse Power Corporation,Charlotte Turbine Generator Service Center,Industrial,Metal/Plastic/Fiberglass manufacturing,Lake Wylie,Lake,Catawba River (03-1),3050101,Mecklenburg,2365.2,1,200.88,1/1/2011,200.88,Surface Water,Metal/Plastic/Fiberglass
2011,0429-0003,Smithfield Foods,Clinton Plant,Industrial,Animal processing,Smithfield Clinton Wells 1 and 2,Well,South River (02-4),3030006,Sampson,437.671,1,35.619,1/1/2011,35.619,Groundwater,Food
2011,0429-0002,Smithfield Foods,Smithfield Packing - Tar Heel Division,Industrial,Animal processing,9 Wells,Well,Lumber River (09-1),3040203,Bladen,585.93,1,48.453,1/1/2011,48.453,Groundwater,Food
2011,0338-0001,Teledyne Allvac,Monroe Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Lower Pond,Pond,Rocky River (18-4),3040105,Union,730,1,62,1/1/2011,62,Surface Water,Metal/Plastic/Fiberglass
2011,0705-0001,"True Textiles, Inc.","True Elkin, Inc.",Industrial,Textile manufacturing,Big Elkin Creek and Yadkin River,Stream and River,Yadkin River (18-1),3040101,Surry,35.168,1,3.198,1/1/2011,3.198,Surface Water,Textile Manufacturing
2011,0426-0001,"Tyson Foods, Inc",River Valley Animal Foods,Industrial,Animal processing,Wells 1 and 2,Well,South Yadkin River (18-2),3040102,Iredell,57.403,1,5.239,1/1/2011,5.239,Groundwater,Food
2011,0713-0001,"Valley Proteins, Inc.","Carolina By- Products, Gastonia Division",Industrial,Animal processing,Crowders Creek,Stream,Catawba River (03-1),3050101,Gaston,93.9,1,7.8,1/1/2011,7.8,Surface Water,Food
2011,0601-0001,"Zink Imaging, Inc.","Zink Imaging, Inc.",Industrial,Chemical/Pharmaceutical manufacturing/processing,2 Wells,Well,Haw River (02-1),3030002,Guilford,27.554,1,1.705,1/1/2011,1.705,Groundwater,Chemical
2012,0292-0001,"Alamac American Knits, LLC",Alamac American Knits,Industrial,Textile manufacturing,Wells,Well,Lumber River (09-1),3040203,Robeson,140.15,1,8.06,1/1/2012,8.06,Groundwater,Textile Manufacturing
2012,0423-0001,Allen Canning Company,Allen Canning Company #7,Industrial,Aquaculture,East and West wells,Well,South River (02-4),3030006,Sampson,190.24,1,10.29,1/1/2012,10.29,Groundwater,Animal Production and Aquaculture
2012,0004-0001,"American & Efird, Inc.",Plant 15,Industrial,Textile manufacturing,Catawba River,River,Catawba River (03-1),3050101,Gaston,187.9,1,15.39,1/1/2012,15.39,Surface Water,Textile Manufacturing
2012,0385-0001,Arauco Panels USA LLC,Moncure Division,Industrial,Wood/Paper products,Haw River,River,Haw River (02-1),3030002,Chatham,15.296,1,1.085,1/1/2012,1.085,Surface Water,Wood & Paper Products
2012,0009-0001,Archer Daniels Midland Company,Southport Plant 789,Industrial,Chemical/Pharmaceutical manufacturing/processing,Construction well,Well,Cape Fear River (02-3),3030005,Brunswick,5.2,1,0,1/1/2012,0,Groundwater,Chemical
2012,0249-0001,Baxter Healthcare Corporation,Baxter North Cove Facility,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Catawba River (03-1),3050101,McDowell,482.81,1,40.92,1/1/2012,40.92,Groundwater,Chemical
2012,0350-0001,"Blue Ridge Paper Products, Inc.",Canton Mill,Industrial,Wood/Paper products,Pigeon River,River,Pigeon River (05-3),6010106,Haywood,12406.51,1,1012.15,1/1/2012,1012.15,Surface Water,Wood & Paper Products
2012,0786-0001,Blue Ridge Tissue Corp,Blue Ridge Tissue Corp - Patterson Mill,Industrial,Wood/Paper products,Intake Pump and Fire Pump,River,Yadkin River (18-1),3040101,Caldwell,70.185,1,5.89,1/1/2012,5.89,Surface Water,Wood & Paper Products
2012,0095-0001,"Cascades Holdings US, Inc.",West Point Home Filter/Waste Treatment,Industrial,Textile manufacturing,"Pumps 1,2 and 3",River,Lumber River (09-1),3040203,Scotland,123.313,1,11.808,1/1/2012,11.808,Surface Water,Textile Manufacturing
2012,0819-0001,CertainTeed Gypsum NC,CertainTeed Gypsum Roxboro Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Hyco Lake,Lake,Roanoke River (14-1),3010104,Person,41.169,1,0,1/1/2012,0,Surface Water,Chemical
2012,0353-0001,Clariant Corporation,Mt. Holly Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Catawba River,River,Catawba River (03-1),3050101,Mecklenburg,38.384,1,4.446,1/1/2012,4.446,Surface Water,Chemical
2012,0045-0001,Coats American,Sevier Finishing Plant,Industrial,Textile manufacturing,Armstrong Creek,Stream,Catawba River (03-1),3050101,McDowell,366,1,31,1/1/2012,31,Surface Water,Textile Manufacturing
2012,0779-0001,Corning Incorporated,Corning - Wilmington Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,99.99831,1,7.75,1/1/2012,7.75,Groundwater,Metal/Plastic/Fiberglass
2012,0434-0001,"Dak Monomers, LLC",DAK Americas - Cape Fear Site,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Brunswick,1800.72,1,152.52,1/1/2012,152.52,Surface Water,Chemical
2012,0055-0001,"Delta Apparel, Inc.","Delta Apparel, Inc.",Industrial,Textile manufacturing,Catawba River,River,South Fork Catawba River (03-2),3030004,Catawba,306.348,1,28.427,1/1/2012,28.427,Surface Water,Textile Manufacturing
2012,0059-0003,Dupont,Dupont Company - Fayetteville,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Bladen,3955.627,1,241.149,1/1/2012,241.149,Surface Water,Chemical
2012,0141-0001,Elementis Chromium L.P.,Elementis Chromium Castle Hayne Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Intake Canal,River,Northeast Cape Fear River (02-5),3030007,New Hanover,431.727,1,36.921,1/1/2012,36.921,Surface Water,Metal/Plastic/Fiberglass
2012,0818-0001,Elkay Manufacturing,Elkay Plumbing Products Company,Industrial,Metal/Plastic/Fiberglass manufacturing,"Pumps 1,2,3 and 4",Well,Lumber River (09-1),3040203,Robeson,44.41,1,3.3,1/1/2012,3.3,Groundwater,Metal/Plastic/Fiberglass
2012,0296-0001,General Electric Company,GE Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,150.67,1,10.385,1/1/2012,10.385,Groundwater,Chemical
2012,0066-0001,International Paper,Riegelwood Mill,Industrial,Wood/Paper products,Lower Cape Fear River,River,Cape Fear River (02-3),3030005,Columbus,12907.9,1,1066.4,1/1/2012,1066.4,Surface Water,Wood & Paper Products
2012,0358-0002,Invista Sarl,"Invista, Sarl",Industrial,Textile manufacturing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,384.167,1,33.48,1/1/2012,33.48,Groundwater,Textile Manufacturing
2012,0670-0001,Jackson Paper Manufacturing Company,Jackson Paper Manufacturing Company,Industrial,Wood/Paper products,Scotts Creek,Stream,Tuskasegee River (07-2),6010203,Jackson,44.31,1,3.45,1/1/2012,3.45,Surface Water,Wood & Paper Products
2012,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,7761.42,1,469.96,1/1/2012,469.96,Surface Water,Wood & Paper Products
2012,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River,River,Yadkin River (18-1),3040101,Wilkes,721.934,1,72.757,1/1/2012,72.757,Surface Water,Wood & Paper Products
2012,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,Wells,Well,Chowan River (04-1),3010203,Hertford,312.319,1,28.644,1/1/2012,28.644,Groundwater,Metal/Plastic/Fiberglass
2012,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,26.694,1,2.356,1/1/2012,2.356,Groundwater,Chemical
2012,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,Wells,Well,Chowan River (04-1),3010203,Hertford,378.496,1,28.148,1/1/2012,28.148,Groundwater,Food
2012,0230-0001,"Perdue Farms, Inc.",Lewiston,Industrial,Animal processing,Wells,Well,Roanoke River (14-1),3010107,Bertie,863.927,1,73.501,1/1/2012,73.501,Groundwater,Food
2012,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,61.057,1,4.805,1/1/2012,4.805,Surface Water,Textile Manufacturing
2012,0383-0002,Performance Fibers Inc.,Performance Fibers - Salisbury Facility,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,148.96,1,10.695,1/1/2012,10.695,Surface Water,Textile Manufacturing
2012,0285-0007,Pilgrim's Pride,Pilgrim's Pride Water Treatment Plant,Industrial,Animal processing,Deep River,River,Deep River (02-2),3030003,Lee,258.307,1,22.678,1/1/2012,22.678,Surface Water,Food
2012,0248-0001,Siemens Westinghouse Power Corporation,Charlotte Turbine Generator Service Center,Industrial,Metal/Plastic/Fiberglass manufacturing,Lake Wylie,Lake,Catawba River (03-1),3050101,Mecklenburg,2523.28,1,201.19,1/1/2012,201.19,Surface Water,Metal/Plastic/Fiberglass
2012,0429-0003,Smithfield Foods,Clinton Plant,Industrial,Animal processing,Smithfield Clinton Wells 1 and 2,Well,South River (02-4),3030006,Sampson,442.838,1,35.092,1/1/2012,35.092,Groundwater,Food
